UID,Latitude,Longitude,Name,City,St,Zip,Cat,Elev,Comments,Pin
120347,44.22183,-73.750591,Road Grade,Keene,NY,12942,Grade,,"1657 ft elev, West: 10-12 percent grade descent for last 2 miles to Jct of 9N and 73",roadgrade_pushpin
120348,44.240772,-73.85201500000001,Road Grade,Keene,NY,12942,Grade,,"1996 ft elev, East: 5-9 percent grade descent into Keene for 4.5 miles. Last 2 miles include 8-9 percent grades with 30mph curves.",roadgrade_pushpin
120503,42.56367,-77.862983,Road Grade,Nunda,NY,14517,Grade,,"1971 ft elev, Eastbound: 6 percent grade climb for 3 miles out of Nunda, then 5 percent grade for 4 miles into Dansville. Rolling hills and a couple of short sections of higher grade., Westbound: reverse the eastbound.",roadgrade_pushpin
120506,42.426624,-75.075946,Road Grade,Oneonta,NY,13820,Grade,,"1755 ft elev, Southbound: 7 percent grade climb for 2 miles and then a 6 percent descent for 2 miles with 35 mph curves., Northbound: reverse the southbound",roadgrade_pushpin
120519,42.176126000000004,-74.040828,Road Grade,Palenville,NY,12463,Grade,,"685 ft elev, Eastbound: A 9 percent grade descent for quarter mile and then 8-9 percent for 4 miles with 15-25 mph curves., Westbound: Reverse the eastbound. There is a climbing lane in a couple of sections but you will wish there was more of it.",roadgrade_pushpin
120537,42.723496999999995,-73.277535,Road Grade,Petersburgh,NY,12138,Grade,,"2085 ft elev, 7 percent grade descent for 4 miles in both directions",roadgrade_pushpin
120544,41.660345,-74.39738299999999,Road Grade,Pine Bush,NY,12566,Grade,,"1490 ft elev, Westbound: 6-8 percent grade climb from Walker Valley for 3 miles. 8 percent grade descent for 2.5 miles followed by a mild half a mile and then another 7 percent descent for one mile., Eastbound: reverse the Westbound out of Ellenville",roadgrade_pushpin
120563,41.366761,-74.648352,Road Grade,Port Jervis,NY,12771,Grade,,"1000 ft elev, Eastbound: 6 percent grade descent for 1 mile., Westbound: 6 percent grade descent for 3.25 miles",roadgrade_pushpin
120627,42.037246,-74.901488,Road Grade,Roscoe,NY,12776,Grade,,"2248 ft elev, Southbound: 4-8 percent grade climb, mostly 5-6 percent for 4.75 miles. Then a mile of 10 percent descent followed by 6-7 percent grade descent for a half mile., Northbound: reverse the southbound",roadgrade_pushpin
120656,42.706912,-74.313641,Road Grade,Schoharie,NY,12157,Grade,,"643 ft elev, West: 6 percent grade descent for 2.5 miles, East: reverse West for climb",roadgrade_pushpin
120666,43.662532,-73.551764,Road Grade,Silver Bay,NY,12874,Grade,,"1087 ft elev, 7-9 percent grade descents for 2 miles in both directions. Going east towards Sabbath Day Point has 1\/2 mile up to 10-12 percent",roadgrade_pushpin
120708,43.871168,-73.496504,Road Grade,Ticonderoga,NY,12883,Grade,,"1114 ft elev, East: 7.5 percent grade descent for 2 miles to junction of 9N and 22.",roadgrade_pushpin
120738,42.131331,-75.075817,Road Grade,Walton,NY,13856,Grade,,"2201 ft elev, Southbound: 10 percent grade climb for 2.5 miles, a half mile of 6 percent descent and then 8 percent descent for 2.3 miles, Northbound: reverse the southbound",roadgrade_pushpin
120803,44.401779,-73.877764,Road Grade,Wilmington,NY,12997,Grade,,"2345 ft elev, West: 8 percent grade climb for 8 miles to summit with hairpin turns and narrow roads. RVs are allowed but turn around space is small at top., East: 8 percent grade descent.",roadgrade_pushpin
120808,41.594648,-74.537272,Road Grade,Wurtsboro,NY,12790,Grade,,"1452 ft elev, Eastbound: 6 percent grade descent for 4 miles, a mile flat stretch and then 5-6 percent grade climb for 2 miles. Followed by a 6 percent grade descent, Westbound: reverse the southbound",roadgrade_pushpin
123121,42.015464,-119.480011,Road Grade,Adel,OR,97620,Grade,,"6242 ft elev, Eastbound: Rolling hills and grades., Westbound: 6 percent grade descent for 2.5 miles to US 395. And a 7 percent grade descent for 6 miles. At MP57, there is a 8 percent grade for almost 3 miles.",roadgrade_pushpin
123132,44.902592999999996,-120.608042,Road Grade,Antelope,OR,97001,Grade,,"3778 ft elev, Eastbound: 7-8 percent grade descent for over 3 miles with 15 mph curves and switchbacks., Westbound: 6 percent grade descent for 8 miles",roadgrade_pushpin
123138,42.066753999999996,-122.60108500000001,Road Grade,Ashland,OR,97520,Grade,,"4194 ft elev, Southbound: 6 percent grade descent for 7 miles. There is a inspection stationg for all vehicle further down the hill. Then a short 5 percent grade descent, a 6 percent grade climb for 3.5 miles and then a 5 percent grade decent for 3.25 miles.",roadgrade_pushpin
123139,42.134402,-122.476918,Road Grade,Ashland,OR,97520,Grade,,"4433 ft elev, Eastbound: 5-6 percent grade descent for 3 miles and then 2 miles of lesser grades., Westbound: 7 percent grade for 7 miles with continous 25 mph curves, dropoff edges and no guardrails.",roadgrade_pushpin
123167,44.57241,-117.83873500000001,Road Grade,Baker City,OR,97814,Grade,,"5415 ft elev, Northbound: 4-6 percent grade descent for over 5 miles., Southbound: 5-6 percent grade descent for over 7 miles.",roadgrade_pushpin
123168,44.676953999999995,-118.201994,Road Grade,Baker City,OR,97814,Grade,,"4936 ft elev, Northbound: 6 percent grade descent for 3 miles with 30-40 mph curves., Southbound: 6 percent grade descent for 1 mile and then lesser grades",roadgrade_pushpin
123224,43.693694,-118.535274,Road Grade,Burns,OR,97720,Grade,,"4824 ft elev, Eastbound: 6 percent grade descent for 5 miles, Westbound: Some rolling hills and grades and then 6 percent grade descent for over 3 miles into Buchanan.",roadgrade_pushpin
123229,44.261291,-119.01195600000001,Road Grade,Canyon City,OR,97820,Grade,,"5108 ft elev, Northbound: 6 percent grade descent for over 4 miles with 25-40 mph curves",roadgrade_pushpin
123257,45.344183,-123.969176,Road Grade,Cloverdale,OR,97112,Grade,,"687 ft elev, Northbound: 6 percent grade descent for 2 miles, Southbound: 6 percent grade descent for 2 miles",roadgrade_pushpin
123285,42.874140000000004,-122.186104,Road Grade,Crater Lake,OR,97604,Grade,,"6159 ft elev, Eastbound: 4 percent grade and lesser grades descent for almost 10 miles, Westbound: 4 percent grade descent for 13 miles to Hwy 230",roadgrade_pushpin
123287,43.089059000000006,-122.081562,Road Grade,Crescent,OR,97733,Grade,,"5863 ft elev, Eastbound: 2-6 percent grade descent for 6 miles. The steeper sections are much less than a mile in length., Westbound: a long but gradual descent, from 2-4 percent with a few short 6 percent stretches, for over 30 miles",roadgrade_pushpin
123288,43.091315,-122.21513600000002,Road Grade,Crescent,OR,97733,Grade,,"5304 ft elev, Eastbound: Rolling hills descent, Westbound: 5-6 percent grade descent for 3 miles followed by milder grades and then 6 percent for 1 mile. Then there are several miles of lesser grade and one more short 6 percent descent.",roadgrade_pushpin
123289,43.59988,-122.03716999999999,Road Grade,Crescent,OR,97733,Grade,,"5120 ft elev, Eastbound: 5 percent grade descent for 1.5 miles and then lesser grades of rolling hills at 3 percent grade., Westbound: 6 percent grade descent for 13 miles but with some lesser 4 percent grades mixed in.",roadgrade_pushpin
123302,43.784247,-118.27881200000002,Road Grade,Drewsey,OR,97904,Grade,,"4236 ft elev, Eastbound: 6 percent grade descent for 1 mile., Westbound: 6 percent grade descent for 3 miles",roadgrade_pushpin
123303,45.325334999999995,-121.149976,Road Grade,Dufur,OR,97021,Grade,,"2650 ft elev, Northbound: 6 percent grade descent for 2 miles followed by lesser grades and then a 6 percent grade for 2 miles into The Dalles., Southbound: 7 percent grade descent for over 4 miles followed by a milder grade for 1 mile.",roadgrade_pushpin
123306,42.395794,-122.29180500000001,Road Grade,Eagle Point,OR,97524,Grade,,"4955 ft elev, Eastbound: Many short sections of 6 percent and lesser grades., Westbound: 5 percent grade descent for 5 miles with stepping grades followed by 5 percent for 10 miles.",roadgrade_pushpin
123315,45.602539,-117.765845,Road Grade,Elgin,OR,97827,Grade,,"3651 ft elev, Eastbound: 5-6 percent grade descent for 4 miles with 30-40 mph curves, Westbound: 3-5 percent grade descent and rolling hills for about 8 miles into Elgin, OR",roadgrade_pushpin
123317,45.934796,-117.27146,Road Grade,Enterprise,OR,97828,Grade,,"4105 ft elev, Narrow road with places where two trucks can not get by each other., Northbound: 6 percent grade descent for over 9 miles of many 20-30 mph curves.",roadgrade_pushpin
123348,42.318796,-118.75143899999999,Road Grade,Fields,OR,97710,Grade,,"5586 ft elev, Northbound: 7-8 percent grade descent for 1 mile., Southbound: 8 percent grade for 4 miles.",roadgrade_pushpin
123353,44.941990000000004,-120.231181,Road Grade,Fossil,OR,97830,Grade,,"3674 ft elev, Eastbound: 7 percent grade descent for 2 miles with 20 mph curves and switchbacks, followed by lesser grades and more curves into Fossil, OR., Westbound: 7-8 percent grade descent for 4 miles and then lesser grades to Clarno, OR",roadgrade_pushpin
123354,44.395569,-122.145678,Road Grade,Foster,OR,97345,Grade,,"4238 ft elev, Eastbound: 6 percent grade descent for 3 miles followed by rolling hills., Westbound: 6 percent grade descent for 11 miles with 25-35 mph curves, followed by 3 percent grades through Upper Soda.",roadgrade_pushpin
123356,42.829338,-118.93483799999998,Road Grade,Frenchglen,OR,97736,Grade,,"4790 ft elev, Northbound: 14 percent grade for 2.5 miles with 25 mph curves and switchback ending in a school zone in town.",roadgrade_pushpin
123357,45.624483000000005,-123.374498,Road Grade,Gales Creek,OR,97117,Grade,,"1550 ft elev, Eastbound: 8 percent grade descent for just over 2 miles",roadgrade_pushpin
123363,42.827576,-123.259914,Road Grade,Glendale,OR,97442,Grade,,"2021 ft elev, Northbound: 6 percent grade descent for 3 miles., Southbound: 6 percent grade descent for 2 miles",roadgrade_pushpin
123368,45.215588000000004,-121.69802800000001,Road Grade,Government Camp,OR,97028,Grade,,"3995 ft elev, Eastbound: 4-6 percent grade descent and milder grades., Westbound: 3-6 percent grade descent for over 3 miles.",roadgrade_pushpin
123369,45.301139,-121.737918,Road Grade,Government Camp,OR,97028,Grade,,"3978 ft elev, Eastbound: 4 percent grade descent for over 3 miles and a 6 percent grade descent for a half mile into the junction of US 26 and OR 35., Westbound: 6 percent grade descent for 5 miles",roadgrade_pushpin
123388,44.550309999999996,-118.355309,Road Grade,Haines,OR,97833,Grade,,"5105 ft elev, Eastbound: 4-5 percent grade descent for 4 miles, Westbound: 4-6 percent grade descent for 5 miles.",roadgrade_pushpin
123389,44.825165000000005,-117.12606299999999,Road Grade,Halfway,OR,97834,Grade,,"3586 ft elev, Eastbound: 7 percent grade descent for 2 miles and then mostly lesser grades of 4 percent into Halfway, OR., Westbound: 7 percent grade descent for 3 miles with many curves and then lesser grades of 3-5 percent into Richland, OR",roadgrade_pushpin
123399,44.982923,-119.714266,Road Grade,Heppner,OR,97836,Grade,,"4575 ft elev, Northbound: 5 percent grade descent for 3.5 miles, Southbound: 6 percent grade descent for 2.5 miles",roadgrade_pushpin
123400,45.378136,-119.346675,Road Grade,Heppner,OR,97836,Grade,,"3189 ft elev, Eastbound: 5 percent grade descent for over 3 miles., Westbound: 6 percent grade descent for 4 miles with 20-35 mph curves and hairpins.",roadgrade_pushpin
123468,42.111675,-122.12486399999999,Road Grade,Keno,OR,97627,Grade,,"4666 ft elev, Eastbound: 6 percent grade descent for 4 miles with many 20 mph curves.",roadgrade_pushpin
123469,42.127782,-122.27356599999999,Road Grade,Keno,OR,97627,Grade,,"4361 ft elev, Eastbound: 5-6 percent grade descent for 6 miles with some lesser grades mixed in.",roadgrade_pushpin
123513,44.681622999999995,-119.12671200000001,Road Grade,Long Creek,OR,97856,Grade,,"5022 ft elev, Northbound: 6 percent grade descent for 4 miles with curves.",roadgrade_pushpin
123514,44.915252,-119.008545,Road Grade,Long Creek,OR,97856,Grade,,"4091 ft elev, Northbound: 4-5 percent grade descent for 7 miles with 25-40 mph curves., Southbound: 5 percent grade descent for 3 miles followed by lesser grades",roadgrade_pushpin
123522,44.785247,-121.31764799999999,Road Grade,Madras,OR,97741,Grade,,"2284 ft elev, Eastbound: 6 percent grade descent for over 4 miles., Westbound: Mild grades for 1 mile and then 6 percent grade descent for 2 miles followed by 4 percent for 2 miles.",roadgrade_pushpin
123525,44.934775,-120.961922,Road Grade,Maupin,OR,97037,Grade,,"3241 ft elev, Southbound: 6 percent grade for 3 miles.",roadgrade_pushpin
123526,45.057137,-121.02219699999999,Road Grade,Maupin,OR,97037,Grade,,"3018 ft elev, Northbound: 5 percent grade descent for 5 miles, followed by stepping down grades and then 6 percent for 2 miles into Maupin., Southbound: 5-6 percent grade descent for 3 miles",roadgrade_pushpin
123560,44.516459999999995,-120.37443300000001,Road Grade,Mitchell,OR,97750,Grade,,"4367 ft elev, Eastbound: 5-6 percent grade descent with rolling hills mixed in followed by 6 percent grade for 3 miles, followed by rolling grades again., Westbound: 4-5 percent grade descent for 2.25 miles.",roadgrade_pushpin
123561,44.554026,-120.04394199999999,Road Grade,Mitchell,OR,97750,Grade,,"4354 ft elev, Eastbound: short rolling hills, Westbound: 6 percent grade descent for 3 miles, 4 percent for 1 mile and then 6 percent grade again for 1 mile.",roadgrade_pushpin
123562,44.630917,-120.09986,Road Grade,Mitchell,OR,97750,Grade,,"3565 ft elev, Northbound: 5-6 percent grade descent for 3 miles, Southbound: 5: grade descent for 3.5 miles",roadgrade_pushpin
123566,44.570461,-119.12334299999999,Road Grade,Mount Vernon,OR,97865,Grade,,"4691 ft elev, Northbound: 6 percent grade descent for 4 miles with Long Creek, OR and a school at the bottom., Southbound: 6 percent grade descent for 2.5 miles with Fox, OR at the bottom.",roadgrade_pushpin
123567,45.310949,-121.643547,Road Grade,Mt Hood,OR,97041,Grade,,"4661 ft elev, Northbound: 5 percent grade descent for over 4 miles followed by rolling hills, Southbound: Short 5-6 percent grade stretches amidst a few miles of rolling hills",roadgrade_pushpin
123605,44.148140999999995,-117.108124,Road Grade,Ontario,OR,97914,Grade,,"2873 ft elev, Eastbound: Short 5-6 percent grades and mostly 3-4 percent in these rolling hills, descents and climbs for 14 miles to Ontario, OR., Westbound: 5-6 percent grade descent for 3 miles",roadgrade_pushpin
123625,45.579295,-118.622092,Road Grade,Pendleton,OR,97801,Grade,,"2904 ft elev, Eastbound: 3-6 percent grade varying over a 12 mile length., Westbound: 6 percent grade descent for 6 miles",roadgrade_pushpin
123639,45.269964,-118.97749499999999,Road Grade,Pilot Rock,OR,87868,Grade,,"4271 ft elev, Northbound: 5-6 percent grade descent for 2 miles, followed by a long milder grade descent, Southbound: 5-6 percent grade descent for 2 miles",roadgrade_pushpin
123695,44.536348,-118.599733,Road Grade,Prairie City,OR,97869,Grade,,"5265 ft elev, Eastbound: 5-6 percent grade for over 1 mile and lesser grades for 3 miles with curves., Westbound: 6 percent grade descent 7 miles with some lesser grades.",roadgrade_pushpin
123777,45.901716,-123.683746,Road Grade,Seaside,OR,97138,Grade,,"1346 ft elev, Eastbound: 6 percent grade descent for 2 miles into Portland, with a tunnel at the bottom of the hill.",roadgrade_pushpin
123778,45.995381,-123.60533600000001,Road Grade,Seaside,OR,97138,Grade,,"1194 ft elev, Eastbound: 4-5 percent grade descent for 4 miles., Westbound: 5-7 percent grade descent for over 3 miles",roadgrade_pushpin
123787,44.260107,-121.79971599999999,Road Grade,Sisters,OR,97759,Grade,,"5331 ft elev, Closed in winter. Not recommened for trailers. Over 50 ft is prohibited. Some places are basically less than two lanes., Eastbound: Rolling hills and then 5-6 percent grade descent for 4 miles into Sisters., Westbound: 5-6 percent grade descent for 18.5 miles with many 15-20 mph curves and hairpins.",roadgrade_pushpin
123788,44.42385,-121.849498,Road Grade,Sisters,OR,97759,Grade,,"4805 ft elev, Eastbound: 3-4 percent grade descent for 3 miles followed by 5 percent for over 2 miles and then lesser grades again., Westbound: 5-6 percent grade descent for over 2 miles followed by a break and then 5 percent uphill for almost a mile and then a 6 percent grade descent for a mile to OR 22.",roadgrade_pushpin
