0,1,2,3,4,5,6,7,8
-95.369817,29.797437,Love's\,  250 Truck Parking Spots; #0419,713-694-9898,I-45 Exit 50; 210 Patton St,Houston,TX,77009,USA
-95.4013,29.9654,AMBEST\,  Stripes 7/11 - 40960,281-821-0290,I-45 Exit 62; 702 Rankin Rd,Houston,TX,77073,USA
-95.4217,29.9815,AMBEST\,  Stripes 7/11 - 40961 30 Truck Parking Spots,281-209-0918,I-45 Exit 63; 14834 I-45 Frontage,Houston,TX,77090,USA
-95.427799,29.998865000000002,Flying J\, RV Lanes/RV Dump/Propane; 233 Truck Parking Spots/RV Parking; #0729,281-893-0423,I-45 Exit 64; 15919 North Freeway,Houston,TX,77090,USA
-95.269023,29.798591,Love's\,  RV Dump; 100 Truck Parking Spots; #0315,713-670-0235,I-610 Exit 24; 3940 N. McCarty,Houston,TX,77013,USA
-95.267751,29.799917999999998,Pilot\, 90 Truck Parking Spots; #0375,713-675-0375,I-610 Exit 24A; 4440 North McCarty St,Houston,TX,77013,USA
-96.075801,29.390748,Love's\,  RV Dump/Propane; 83 Truck Parking Spots; #0617,979-532-1503,Hwy 59 Exit Walnut St; 350 E Walnut Street,Hungerford,TX,77448,USA
-95.59405799999999,30.737981,Pilot\, 90 Truck Parking Spots; #0234,936-291-1125,I-45 Exit 118; 639 Hwy 75,Huntsville,TX,77320,USA
-96.69378,32.623952,Love's\,  RV Dump/Propane; 110 Truck Parking Spots; #0331,972-225-3560,I-45 Exit 272; 2500 S. I-45 Frontage,Hutchins,TX,75141,USA
-96.898726,32.193688,Love's\,  RV Dump/Propane; 110 Truck Parking Spots; #0628,972-483-1686,I-35E Exit 386; 1021 Dale Evans,Italy,TX,76651,USA
-97.610854,30.811296999999996,Flying J\, RV Dump; 140 Truck Parking Spots; #0507,832-746-4341,I-35 Exit 275; 11710 North I-35,Jarrell,TX,76537,USA
-99.77821800000001,30.504504999999998,Pilot\, 74 Truck Parking Spots/RV Parking; #1006,325-446-2085,I-10 Exit 456; 2342 N Main St,Junction,TX,76849,USA
-97.89473000000001,28.864953999999997,AMBEST\,  Stripes 7/11 - 40801 50 Truck Parking Spots,830-780-2854,1905 Hwy 181,Karnes City,TX,78118,USA
-95.881907,29.779813,Love's\,  RV Dump; 75 Truck Parking Spots; #0234,281-391-5556,I-10 Exit 737; 612 Pederson Rd,Katy,TX,77494,USA
-103.10480600000001,31.842778999999997,Pilot\, 25 Truck Parking Spots; #1147,432-586-2567,127 W Hwy 302,Kermit,TX,79745,USA
-103.068349,31.853157,Flying J\, RV Dump; 90 Truck Parking Spots; #1206,432-586-2616,700 E Hwy 302,Kermit,TX,79745,USA
-97.84214300000001,27.529889,Love's\,  RV Dump/Propane; 70 Truck Parking Spots; #0327,361-592-7210,Hwy 77 Exit FM 1898; 1451 North Hwy 77,Kingsville,TX,78363,USA
-98.18553680000001,31.074464600000002,AMBEST\,  Stripes 7/11 - 40544 12 Truck Parking Spots,512-564-1459,801 N Key Ave,Lampasas,TX,76550,USA
-99.5287,27.6307,AMBEST\,  Stripes 7/11 - 40915,956-718-2088,14118 FM 1472,Laredo,TX,78045,USA
-99.464,27.6884,TA\,  Valero 336 Truck Parking Spots; #0153,956-724-2016,I-35 Exit 12; 1010 Beltway Pkwy,Laredo,TX,78045,USA
-99.465601,27.685894,Flying J\, RV Lanes/RV Dump/Propane; 191 Truck Parking Spots/RV Parking; #0730,956-712-3256,I-35 Exit 13; 1011 Beltway Pkwy,Laredo,TX,78045,USA
-99.461492,27.683694,Pilot\, 125 Truck Parking Spots; #0377,956-717-5006,I-35 Exit 13; 1101 Uniroyal Dr,Laredo,TX,78045,USA
-94.204417,33.463575,Love's\,  Propane; 99 Truck Parking Spots; #0473,903-838-0856,I-30 Exit 213; 451 Leary Road,Leary,TX,75501,USA
-94.7942,30.0566,AMBEST\,  Stripes 7/11 - 41015 10 Truck Parking Spots,936-336-4004,2130 Hwy 146,Liberty,TX,77575,USA
-98.6741,30.7371,AMBEST\,  Stripes #2464 7 Truck Parking Spots,325-247-1010,200 Hwy 71 E,Llano,TX,78643,USA
-97.7363,26.0512,AMBEST\,  Stripes 7/11 - 40780 7 Truck Parking Spots,956-399-7483,702 E Hwy 281,Los Indios,TX,78567,USA
-101.841623,33.593087,Flying J\, RV Lanes/RV Dump/Propane; 50 Truck Parking Spots/RV Parking; #0733,806-744-0539,I-27 & 4th Street Exit; 602 4th St,Lubbock,TX,79401,USA
-101.83514,33.551922999999995,AMBEST\,  Yesway #1125 70 Truck Parking Spots,806-747-2505,I-27 Exit 1; 4609 Ave A,Lubbock,TX,79404,USA
-101.836873,33.642447,Love's\,  Propane; 60 Truck Parking Spots; #0589,806-744-1531,I-27 Exit 8; 4221 N I-27,Lubbock,TX,79403,USA
-94.715786,31.411279999999998,Love's\,  94 Truck Parking Spots; #0709,936-632-3537,5614 Hwy 59 N,Lufkin,TX,75901,USA
-94.689716,31.328488,Love's\,  RV Dump; 21 Truck Parking Spots; #0290,936-637-4928,Hwy 59/69/Loop 287 Exit FM 841; 1003 S. Medford Dr,Lufkin,TX,75901,USA
-94.699158,31.317123,Pilot\, 47 Truck Parking Spots; #1023,936-238-3990,Hwy 69/Loop 287; 1920 E Denman Ave,Lufkin,TX,75901,USA
-97.592282,29.653691,Love's\,  10 Truck Parking Spots; #0264,830-875-5667,I-10 Exit 632; 190 US Highway 90,Luling,TX,78648,USA
-97.8184891,29.93485389,AMBEST\,  Stripes 7/11 - 40587,512-357-4048,7809 Camino Real,Maxwell,TX,78640,USA
-98.2819,26.1547,AMBEST\,  Stripes 7/11 - 40673,956-928-0433,4712 W Military Hwy,McAllen,TX,78503,USA
-100.533731,34.723061,Love's\,  30 Truck Parking Spots; #0247,806-259-2300,Hwy 287 Exit Hwy 256; 219 S. Boykin Drive,Memphis,TX,79245,USA
-102.21510699999999,31.915264,Pilot\, 84 Truck Parking Spots; #0257,432-563-1683,I-20 Exit 126; 4015 South FM-1788,Midland,TX,79706,USA
-102.14146,31.947692,Love's\,  RV Dump/Propane; 107 Truck Parking Spots; #0623,432-699-2374,I-20 Exit 131; 5200 Cholla Rd,Midland,TX,79706,USA
-102.10799999999999,31.9674,AMBEST\,  Stripes #122 10 Truck Parking Spots,432-684-4533,I-20 Exit 134; 2109 S Midkiff Rd,Midland,TX,79701,USA
-102.04282099999999,31.984323,Pilot\,  Thomas Cardlock 80 Truck Parking Spots; #8621,432-563-1365,I-20 Exit 138; 3015 Garden City Hwy,Midland,TX,79701,USA
-102.0382,31.9824,AMBEST\,  Stripes #2285 20 Truck Parking Spots,432-684-7338,I-20 Exit 138; 3200 E Hwy 158,Midland,TX,79702,USA
-102.0367,31.9827,AMBEST\,  Stripes #107 28 Truck Parking Spots,432-683-1623,I-20 Exit 138; 3201 E Hwy 158,Midland,TX,79702,USA
-102.033375,31.980961999999998,Flying J\, RV Lanes; 137 Truck Parking Spots; #1033,432-685-1296,I-20 Exit 138; 3302 Garden City Hwy,Midland,TX,79760,USA
-97.01111,32.483124,Love's\,  Propane; 40 Truck Parking Spots; #0216,972-775-2820,Hwy 67 Exit Bus 287; 1501 W Hwy 287,Midlothian,TX,76065,USA
-98.3498,26.2161,AMBEST\,  Stripes 7/11 - 40628 40 Truck Parking Spots,956-519-1593,I-2 Exit 136; 2107 Highway 83,Mission,TX,78574,USA
-102.918048,31.589063,Pilot\, 24 Truck Parking Spots; #1207,432-943-2295,101 S Loop 464 Rd; I-20 Bus,Monahans,TX,79756,USA
-102.89200000000001,31.5732,AMBEST\,  Stripes #5022 18 Truck Parking Spots,432-943-6621,I-20 Exit 80; 2203 S Stockton,Monahans,TX,79756,USA
-95.218039,33.163946,Love's\,  Propane; 92 Truck Parking Spots; #0279,903-537-7696,I-30 Exit 147; 215 E. I-30 N. Service Rd,Mount Vernon,TX,75457,USA
-97.687017,30.034246999999997,Pilot\, 28 Truck Parking Spots; #1054,512-398-3070,10700 Hwy 183 N,Mustang Ridge,TX,78610,USA
-98.84656600000001,29.184806,Love's\,  Propane; 100 Truck Parking Spots; #0471,830-663-5540,I-35 Exit 127; 21548 FM 471 S,Natalia,TX,78059,USA
-98.15687700000001,29.676709000000002,Pilot\, 80 Truck Parking Spots; #0330,830-629-1424,I-35 Exit 184; 4142 Loop 337,New Braunfels,TX,78132,USA
-98.0586,29.75,TA\,  Shell 220 Truck Parking Spots; #0232,830-608-9395,I-35 Exit 193; 4817 I-35 North,New Braunfels,TX,78130,USA
-95.193116,30.193038,Flying J\, RV Lanes/RV Dump/Propane; 150 Truck Parking Spots/RV Parking; #0734,281-689-8466,US 59 Exit Hwy 242; 23412 Hwy 242,New Caney,TX,77357,USA
-97.7629,29.2681,AMBEST\,  Stripes 7/11 - 40802,830-582-1154,210 E. Central Avenue,Nixon,TX,78140,USA
-97.584341783076,27.947361739352,AMBEST\,  Stripes 7/11 - 40812,361-368-2387,I-37 Exit 17; 800 Voss Ave,Odem,TX,78370,USA
-102.3806511,31.81764963,Love's\,  RV Dump/Propane; 152 Truck Parking Spots; #0339,432-335-7062,I-20 Exit 115; 1901 W. I-20,Odessa,TX,79766,USA
-102.425832,31.873369,Pilot\,  Thomas Cardlock 80 Truck Parking Spots; #8624,915-385-0251,3479 W 42nd St,Odessa,TX,79764,USA
-102.4169,31.8749,AMBEST\,  Stripes #104 15 Truck Parking Spots,432-366-1413,4020 Kermit Hwy,Odessa,TX,79764,USA
-102.476793,31.784738,Pilot\, 93 Truck Parking Spots; #1161,432-381-5248,I-20 Exit 108; 3145 Meteor Crater Rd,Odessa,TX,79766,USA
-102.3831,31.8195,AMBEST\,  Stripes #105 25 Truck Parking Spots,432-332-3392,I-20 Exit 115; 1350 S CR W,Odessa,TX,79763,USA
-102.340592,31.845265,Pilot\,  Thomas Cardlock 75 Truck Parking Spots; #8625,915-333-5236,I-20 Exit 118; 715 S Grandview Ave,Odessa,TX,79761,USA
-102.301872,31.864865999999996,Flying J\, RV Lanes/RV Dump/Propane; 90 Truck Parking Spots; #0580,432-366-0812,I-20 Exit 121; 5900 E I-20 Frontage Rd,Odessa,TX,79766,USA
-97.5317,26.0262,AMBEST\,  Stripes 7/11 - 40736 6 Truck Parking Spots,956-350-3902,I-69E Exit 550; 7900 Hwy 77,Olmito,TX,78575,USA
-97.937297,27.956511,AMBEST\,  Stripes 7/11 - 40819,361-384-2722,104 S Reynolds,Orange Grove,TX,78372,USA
-93.821772,30.112464000000003,Pilot\, RV Lanes/RV Dump; 110 Truck Parking Spots; #0431,409-745-1124,I-10 Exit 873; 2205 North Hwy 62,Orange,TX,77630,USA
-93.819991,30.117010999999998,Flying J\, RV Lanes/RV Dump/Propane; 150 Truck Parking Spots/RV Parking; #0735,409-883-9465,I-10 Exit 873; 7112 I-10 West,Orange,TX,77630,USA
-103.909257,31.825616999999998,Pilot\, RV Lanes; 50 Truck Parking Spots; #1134,432-273-0079,3752 Hwy 285 N,Orla,TX,79770,USA
-98.3926,26.2358,AMBEST\,  Stripes 7/11 - 40598,956-585-1804,2005 E Palma Vista Dr,Palmview,TX,78572,USA
-98.3537,26.2213,AMBEST\,  Stripes 7/11 - 40604 3 Truck Parking Spots,956-580-2469,806 E Palma Vista Dr,Palmview,TX,78572,USA
-95.55615999999999,33.694793,Love's\,  58 Truck Parking Spots; #0678,903-737-1950,Hwy 271 Exit 1/2 Mi N of Hwy 82; 3215 N Main St,Paris,TX,75460,USA
-95.196028,29.714342,Flying J\, 80 Truck Parking Spots; #1057,713-534-0038,1305 Pasadena Fwy,Pasadena,TX,77506,USA
-99.1158,28.8996,Petro\,  Valero 175 Truck Parking Spots; #0394,830-334-8222,I-35 Exit 101(SB) Exit 100(NB); 110 I-35 Frontage Rd.,Pearsall,TX,78061,USA
-103.519726,31.408053999999996,Pilot\, 9 Truck Parking Spots; #1146,432-445-1308,2500 S Bickley Ave,Pecos,TX,79772,USA
-103.485879,31.401153000000004,Flying J\, RV Lanes/RV Dump/Propane; 200 Truck Parking Spots/RV Parking; #0736,915-445-9436,I-20 Exit 42; 100 E Pinehurst,Pecos,TX,79772,USA
-103.4925,31.421999999999997,AMBEST\,  Stripes #2267 65 Truck Parking Spots,432-445-1581,I-20 Exit 42; 4101 S Cedar,Pecos,TX,79772,USA
-103.47937399999999,31.399839,Love's\,  RV Dump/Propane; 120 Truck Parking Spots; #0492,432-445-1490,I-20 Exit 42; 5202 South Cedar St,Pecos,TX,79772,USA
-100.802471,36.373074,AMBEST\,  Toot N Totum #100 12 Truck Parking Spots,806-434-1831,2401 S Main St,Perryton,TX,79070,USA
-98.2009,26.0931,AMBEST\,  Stripes 7/11 - 40665 20 Truck Parking Spots,956-702-9919,10701 S Cage Blvd,Pharr,TX,78577,USA
-98.2164,26.125999999999998,AMBEST\,  Stripes 7/11 - 40675,956-843-2335,7401 S Jackson Road,Pharr,TX,78577,USA
-98.1826,26.2043,AMBEST\,  Stripes 7/11 - 40624 2 Truck Parking Spots,956-787-8631,809 N. Cage Blvd,Pharr,TX,78577,USA
-99.75645300000001,34.292127,Love's\,  52 Truck Parking Spots; #0662,940-663-2567,Hwy 287 Exit Airport Road; 1415 W 11th Street,Quanah,TX,79252,USA
-98.694499,32.441748,Love's\,  32 Truck Parking Spots; #0270,254-647-3700,I-20 Exit 349; 1600 Loop 254 W,Ranger,TX,76470,USA
-97.27421136573,28.306352533400997,AMBEST\,  Stripes 7/11 - 40810 50 Truck Parking Spots,361-526-2251,108 N Alamo S,Refugio,TX,78377,USA
-97.4698428,33.1018215,Pilot\, 52 Truck Parking Spots; #1140,817-636-5630,8221 US-287,Rhome,TX,76078,USA
-97.484072,33.05703,Love's\,  RV Dump/Propane; 66 Truck Parking Spots; #0380,817-636-0270,Hwy 287 Exit Hwy 114; 4800 E Hwy 114,Rhome,TX,76078,USA
-98.861,26.3717,AMBEST\,  Stripes 7/11 - 40596 2 Truck Parking Spots,956-487-1429,2798 Hwy 83,Rio Grande City,TX,78582,USA
-97.815489,27.304421,AMBEST\,  Stripes 7/11 - 40814 40 Truck Parking Spots,361-296-3818,6240 Hwy 77,Riviera,TX,78379,USA
-97.171948,31.455849,Pilot\, 285 Truck Parking Spots; #0432,254-662-4771,I-35 Exit 328; 8055 South I-35,Robinson,TX,76706,USA
-96.45,32.9074,TA\,  Shell RV Dump; 100 Truck Parking Spots; #0049,972-722-7450,I-30 Exit 68; 2105 South Goliad St.,Rockwall,TX,75087,USA
-96.419311,32.918189,Love's\,  RV Dump; 50 Truck Parking Spots; #0283,972-722-3178,I-30 Exit 70; 1990 E. I-30,Rockwall,TX,75075,USA
-100.4133,31.4764,AMBEST\,  Stripes #179 10 Truck Parking Spots,325-655-0397,1606 LaFollette St,San Angelo,TX,76905,USA
-100.441,31.4196,AMBEST\,  Stripes #119 20 Truck Parking Spots,325-655-1613,3925 S Bryant,San Angelo,TX,76903,USA
-98.3799,29.4376,Petro\,  Shell 250 Truck Parking Spots; #0305,210-661-9416,I-10 Exit 581; 1112 Ackerman Road,San Antonio,TX,78219,USA
-98.3618,29.4433,TA\,  Shell RV Dump; 258 Truck Parking Spots; #0147,210-310-0145,I-10 Exit 583; 6170 I.H.-10 East,San Antonio,TX,78219,USA
-98.6364,29.6776,AMBEST\,  Stripes 7/11 - 40522,210-698-3634,I-10 Exit 550; 25284 I-10 Frontage,San Antonio,TX,78257,USA
-98.380264,29.439983,Pilot\, 50 Truck Parking Spots; #0306,210-661-5353,I-10 Exit 582; 5619 I-10 East,San Antonio,TX,78219,USA
-98.36155600000001,29.446787,Flying J\, RV Lanes/RV Dump/Propane; 200 Truck Parking Spots/RV Parking; #0737,210-666-2266,I-10 Exit 583; 1815 N Foster Rd,San Antonio,TX,78244,USA
-98.61782600000001,29.311009999999996,Love's\,  RV Dump/Propane; 88 Truck Parking Spots; #0242,210-623-2329,I-35 Exit 144; 11361 S I-35,San Antonio,TX,78073,USA
-98.415082,29.220032,Pilot\, RV Lanes/Propane; 85 Truck Parking Spots; #0467,210-626-9183,I-37 Exit 125; 4105 Charles W Anderson Loop,San Antonio,TX,78264,USA
-97.6553,26.1411,AMBEST\,  Stripes 7/11 - 40735 5 Truck Parking Spots,956-361-1400,I-69E Exit 486; 2500 W Exp 83,San Benito,TX,78586,USA
-98.11103,32.6102,AMBEST\,  Stripes #2434 30 Truck Parking Spots,940-769-2434,I-20 Exit 386; 14000 Hwy 281,Santo,TX,76472,USA
-96.902387,29.694886999999998,Pilot\, RV Lanes/RV Dump/Propane; 76 Truck Parking Spots; #1059,979-743-2547,I-10 Exit 674; 709 Hwy 77 N,Schulenberg,TX,78956,USA
-96.3301,29.7427,TA\,  Shell 65 Truck Parking Spots; #0270,979-732-2986,I-10 Exit 709; 6701 US Hwy 90,Sealy,TX,77474,USA
-98.03469100000001,29.561937,Love's\,  Propane; 61 Truck Parking Spots; #0463,830-372-6190,I-10 Exit 604; 3158 I-10 W,Seguin,TX,78155,USA
-97.532753,28.011696999999998,Love's\,  86 Truck Parking Spots; #0672,361-364-9215,Hwy 77 Exit Hwy 77B/FM 1945; 13886 FM 1945,Sinton,TX,78387,USA
-100.8658,32.704667,Pilot\, RV Dump; 25 Truck Parking Spots; #0887,325-573-5213,1100 e Hwy 180,Snyder,TX,79549,USA
-100.586608,30.570939000000003,Love's\,  RV Dump; #0700,325-387-2768,I-10 Exit 404; 3880 Loop 467,Sonora,TX,76950,USA
-101.805,32.1372,AMBEST\,  Stripes #5035 70 Truck Parking Spots,432-756-2115,I-20 Exit 156; 1308 N. Lamesa Hwy,Stanton,TX,79782,USA
-100.9945,31.8366,AMBEST\,  Stripes #144 15 Truck Parking Spots,325-378-2042,1001 4th St,Sterling City,TX,76951,USA
-102.07295400000001,36.33149,Pilot\, 62 Truck Parking Spots; #1083,806-396-1061,100 S Poplar,Stratford,TX,79084,USA
-95.636061,33.11785,Love's\,  RV Dump; 92 Truck Parking Spots; #0738,903-438-1801,I-30 Exit 122; 1201 S Hillcrest,Sulpher Springs,TX,75482,USA
-95.633873,33.116471999999995,Pilot\, 85 Truck Parking Spots; #0157,903-885-0020,I-30 Exit 122; 1200 South Hillcrest,Sulphur Springs,TX,75482,USA
-100.4433,32.4486,TA\,  Alon 110 Truck Parking Spots; #0113,325-235-8488,I-20 Exit 242; 100 South Hopkins Rd.,Sweetwater,TX,79556,USA
-100.441771,32.45043715,Love's\,  RV Dump/Propane; 107 Truck Parking Spots; #0475,325-235-1240,I-20 Exit 242; 9418 North Interstate 20,Sweetwater,TX,79556,USA
-96.2441,32.6908,TA\,  Shell RV Dump; 300 Truck Parking Spots; #0233,972-563-6939,I-20 Exit 503; 1700 Wilson Road,Terrell,TX,75161,USA
-98.185317,28.521119,Love's\,  Propane; 120 Truck Parking Spots; #0342,361-786-2523,I-37 Exit 72; 2645 S. Hwy 37,Three Rivers,TX,78071,USA
-98.54855,28.47033,Pilot\, 40 Truck Parking Spots; #1002,361-274-1558,3080 Hwy 16,Tilden,TX,78072,USA
-97.312312,31.191001,Love's\,  RV Dump; 114 Truck Parking Spots; #0719,254-938-2579,I-35 Exit 308; 1610 Cotton Gin Rd,Troy,TX,76579,USA
-101.79770699999999,34.528931,Pilot\, 70 Truck Parking Spots; #0888,806-995-4567,I-27 Exit 74; 2901 W Hwy 86,Tulia,TX,79088,USA
-99.872525,32.461696999999994,Flying J\, RV Lanes/RV Dump/Propane; 200 Truck Parking Spots/RV Parking; #0738,325-691-9974,I-20 Exit 277; 101 North FM-707,Tye,TX,79563,USA
-99.85475,32.460809999999995,AMBEST\,  Wes-T-Go/Yesway #1077 140 Truck Parking Spots,325-697-5330,I-20 Exit 278 N; 600 S Access Rd,Tye,TX,79563,USA
-99.85625,32.45851,AMBEST\,  Wes-T-Go/Yesway #1075 140 Truck Parking Spots,325-692-8736,I-20 Exit 278; 600 S Access Rd,Tye,TX,79563,USA
-95.291612,32.390193,AMBEST\,  Tyler Travel Center 150 Truck Parking Spots,903-600-5004,407 East NE Loop 323,Tyler,TX,75706,USA
-95.28380200000001,32.450417,Pilot\, RV Lanes; 85 Truck Parking Spots; #0486,903-593-5466,I-20 & FM 14; 12881 FM-14A,Tyler,TX,75706,USA
-99.755237,29.22983,AMBEST\,  Stripes 7/11 - 40519 2 Truck Parking Spots,830-278-3458,2815 E Main St,Uvalde,TX,78801,USA
-104.829483,31.03603,Pilot\, 75 Truck Parking Spots; #0209,432-283-8067,I-10 Exit 140; 501 Van Horn Dr,Van Horn,TX,79855,USA
-104.819253,31.040102,Love's\,  Propane; 36 Truck Parking Spots; #0256,432-283-2881,I-10 Exit 140; 810 E Broadway,Van Horn,TX,79855,USA
-98.669314,29.279543,Pilot\, 65 Truck Parking Spots; #0568,210-622-9384,I-35 Exit 140; 14555 South Frontage,Van Ormy,TX,78073,USA
-95.644745,32.509097,Love's\,  RV Dump; 74 Truck Parking Spots; #0651,903-963-1122,I-20 Exit 540 @ FM 314; 1188 S. Oak St,Van,TX,75790,USA
-95.642465,32.50828,Love's\,  RV Dump/Propane; 40 Truck Parking Spots; #0287,903-963-7341,I-20 Exit 540; 1221 S. Oak St,Van,TX,75790,USA
-102.428558,35.236093,Pilot\, RV Lanes/RV Dump; 76 Truck Parking Spots; #1027,806-267-0011,I-40 Exit 36; 6555 Hwy 385,Vega,TX,79092,USA
-96.978,28.7673,AMBEST\,  Stripes 7/11 - 40883,361-579-0087,3204 S Laurent St,Victoria,TX,77901,USA
-97.302639,31.581456,AMBEST\,  Stripes 7/11 - 40558 15 Truck Parking Spots,254-848-2726,8256 N Hwy 6,Waco,TX,76712,USA
-97.145688,31.508005999999998,Flying J\, RV Lanes/RV Dump/Propane; 200 Truck Parking Spots/RV Parking; #0739,254-714-0313,I-35 & New Road; 2409 South New Rd,Waco,TX,76711,USA
-95.905556,30.064458000000002,Love's\,  RV Dump/Propane; 50 Truck Parking Spots; #0233,936-372-3449,Hwy 290 Exit FM 2920; 30710 FM 2920,Waller,TX,77484,USA
-97.825168,32.727247,Pilot\, 110 Truck Parking Spots; #0206,817-341-4600,I-20 Exit 406; 1201 I-20 West,Weatherford,TX,76087,USA
-97.7644,32.7391,Petro\,  Valero 275 Truck Parking Spots; #0302,817-599-9411,I-20 Exit 409; 2001 Santa Fe Dr,Weatherford,TX,76088,USA
-97.742742,32.742940999999995,Love's\,  Propane; 38 Truck Parking Spots; #0273,817-594-2755,I-20 Exit 410; 2605 E. Bankhead Dr,Weatherford,TX,76086,USA
-96.77705,29.690509999999996,Love's\,  RV Dump/Propane; 89 Truck Parking Spots; #0484,979-725-8625,I-10 Exit 682; 900 S Eagle Street,Weimar,TX,78962,USA
-98.468811,33.886703999999995,Love's\,  53 Truck Parking Spots; #0269,940-766-6098,Hwy 287 Exit Windthorst Rd.; 1124 Central Freeway E,Wichita Falls,TX,76301,USA
-98.483001,33.890924,Flying J\, RV Lanes/RV Dump/Propane; 50 Truck Parking Spots/RV Parking; #0741,940-720-0598,US 287 & Jacksboro Highway; 2311 Jacksboro Hwy,Wichita Falls,TX,76301,USA
-95.498411,30.436694,Love's\,  RV Dump/Propane; 80 Truck Parking Spots; #0468,936-856-5085,I-45 Exit 95; 9600 Longstreet Rd,Willis,TX,77318,USA
-112.64142,38.288838,AMBEST\,  Ernie's Truck Plaza 50 Truck Parking Spots,435-438-5846,I-15 Exit 112; 1035 N Main,Beaver,UT,84713,USA
-112.65320200000001,38.292609999999996,Flying J\, RV Lanes/RV Dump/Propane; 150 Truck Parking Spots; #0509,435-438-5191,I-15 Exit 112; 653 West 1400 North,Beaver,UT,84713,USA
-112.0556,41.509407,Love's\,  RV Dump/Propane; 104 Truck Parking Spots; #0686,435-723-1789,I-15 Exit 363; 20 South 1550 West St,Brigham City,UT,84302,USA
-113.051367,37.725784999999995,Love's\,  RV Dump/Propane; 72 Truck Parking Spots; #0335,435-867-9888,I-15 Exit 62; 2645 N. Canyon Ranch Dr,Cedar City,UT,84720,USA
-110.148518,38.995598,Pilot\, RV Lanes/RV Dump/Propane; 100 Truck Parking Spots; #0892,435-564-3495,I-70 Exit 164; 1085 East Main St,Green River,UT,84525,USA
-112.26611100000001,40.685764,Flying J\, RV Lanes/RV Dump/Propane; 130 Truck Parking Spots/RV Parking; #0742,801-508-7400,I-80 Exit 99; 1605 East Saddleback Blvd,Lake Point,UT,84074,USA
-111.83531599999999,39.821853000000004,AMBEST\,  Park N Pump Mona 20 Truck Parking Spots,435-623-0433,I-15 Exit 233; 1011 E Hwy 54,Mona,UT,84645,USA
-111.83668999999999,39.685703000000004,Flying J\, RV Lanes/RV Dump/Propane; 110 Truck Parking Spots/RV Parking; #0743,435-623-2400,I-15 Exit 222; 1597 South Main,Nephi,UT,84648,USA
-111.83866200000001,39.678266,AMBEST\,  Park N Pump Circle C 60 Truck Parking Spots,435-623-2085,I-15 Exit 222; 2025 S Main,Nephi,UT,84648,USA
-111.93409399999999,40.836487,Flying J\, RV Lanes/RV Dump/Propane; 42 Truck Parking Spots/RV Parking; #0772,801-936-1408,I-215 Exit 28; 885 West North Point Circle,North Salt Lake,UT,84054,USA
-112.007348,41.231296,Flying J\, RV Lanes/RV Dump/Propane; 100 Truck Parking Spots/RV Parking; #0744,801-399-5577,I-15 Exit 343; 1172 West 21st St,Ogden,UT,84401,USA
-112.019396,41.245701000000004,Pilot\, 60 Truck Parking Spots; #0294,801-731-2900,I-15 Exit 344; 1670 West 12th St,Ogden,UT,84404,USA
-111.49861000000001,40.73368,AMBEST\,  Bell's Silvercreek Junction 40 Truck Parking Spots,435-649-9243,I-80 Exit 146; 7100 Silver Creek Rd,Park City,UT,84068,USA
-112.8291,37.8607,TA Express - Shell RV Dump; 90 Truck Parking Spots; #0186,435-477-3311,I-15 Exit 78; 1130 N 100,Parowan,UT,84761,USA
-112.08176599999999,38.788765999999995,Flying J\, RV Lanes/RV Dump/Propane; 50 Truck Parking Spots/RV Parking; #0773,435-896-5050,I-70 Exit 40; 35 East Flying J Dr,Richfield,UT,84701,USA
-109.98976100000002,40.293977000000005,Pilot\,  Fuel Center RV Lanes/Propane; 125 Truck Parking Spots; #0140,435-722-4468,380 S 200 E,Roosevelt,UT,84066,USA
-111.85456299999998,38.932034,Love's\,  Propane; 80 Truck Parking Spots; #0581,435-287-0460,I-70 Exit 56; 1915 South State Street,Salina,UT,84654,USA
