,longitude,latitude,store_type,store_id,gas,address,city,state,zip_code,parking  ,phone_number
700,-116.385383,33.800065,Sam's Club,#6609,Gas/Diesel,34220 Monterey Ave,Palm Desert,CA,92260,Parking Available,(760) 321-6655
701,-116.386207,33.798088,Walmart Supercenter,#5096,No Gas,34500 Monterey Ave,Palm Desert,CA,92260,Parking Available,(760) 328-4375
702,-116.401626,33.727429,Walmart Neighborhood Market,#3026,No Gas,72314 Hwy 111,Palm Desert,CA,92260,No Parking,(760) 469-3428
703,-116.486568,33.814126,Walmart Supercenter,#1832,No Gas,5601 E Ramon Rd; I-10 Exit 130,Palm Springs,CA,92262,No Parking,(760) 322-3906
704,-118.043278,34.556827,Walmart Supercenter,#2950,Gas/Diesel,37140 47th St E,Palmdale,CA,93552,No Parking,(661) 533-0248
705,-118.211487,34.617802,Walmart Neighborhood Market,#5689,No Gas,3875 Rancho Vista Blvd,Palmdale,CA,93551,No Parking,(661) 202-3602
706,-118.145401,34.607812,Sam's Club,#4767,Gas,39940 10th St,Palmdale,CA,93550,Parking Available,(909) 628-9273
707,-118.145604,34.611785,Walmart Supercenter,#1660,No Gas,40130 10th St. W,Palmdale,CA,93551,Parking Available,(661) 267-6496
708,-118.449074,34.235011,Walmart Neighborhood Market,#5605,No Gas,14530 Nordhoff St: I-5 Exit 154,Panorama City,CA,91402,No Parking,(818) 672-0142
709,-118.450502,34.222608,Walmart,#2568,No Gas,8333 Van Nuys Blvd; I-405 Exit 68,Panorama City,CA,91402,No Parking,(818) 830-0350
710,-118.144237,33.902208,Walmart Supercenter,#2110,No Gas,14501 Lakewood Blvd,Paramount,CA,90723,No Parking,(562) 531-8240
711,-120.681383,35.613332,Walmart,#2099,No Gas,180 Niblick Rd,Paso Robles,CA,93446,No Parking,(805) 238-1212
712,-121.142528,37.464052,Walmart Supercenter,#5843,No Gas,1030 Sperry Ave,Patterson,CA,95363,No Parking,(209) 895-4407
713,-117.227299,33.820028,Walmart Supercenter,#1747,Gas,1800 N Perris Blvd; I-215 Exit 19,Perris,CA,92571,No Parking,(951) 940-0440
714,-118.104526,33.985682,Walmart Supercenter,#2886,No Gas,8500 Washington Blvd,Pico Rivera,CA,90660,No Parking,(562) 801-2413
715,-121.868986,38.009054,Walmart,#1615,No Gas,2203 Loveridge Rd,Pittsburg,CA,94565,No Parking,(925) 427-2022
716,-120.829941,38.70453,Walmart,#2418,No Gas,4300 Missouri Flat Rd,Placerville,CA,95667,No Parking,(530) 621-2917
717,-121.877558,37.689969,Walmart Neighborhood Market,#5611,No Gas,3112 Santa Rita Rd; I-580 Exit 42B/43,Pleasanton,CA,94566,No Parking,(925) 398-6369
718,-121.886472,37.698056,Walmart,#2161,No Gas,4501 Rosewood Dr; I-580 Exit 42B/43,Pleasanton,CA,94588,No Parking,(925) 734-8744
719,-117.73767,34.08944,Walmart Neighborhood Market,#3132,No Gas,778 E Arrow Hwy,Pomona,CA,91767,No Parking,(909) 962-5011
720,-117.758308,34.028632,Walmart,#2288,No Gas,80 Rio Rancho Rd,Pomona,CA,91766,No Parking,(909) 620-4602
721,-118.566814,34.276875,Walmart Supercenter,#2526,No Gas,19821 Rinaldi St,Porter Ranch,CA,91326,No Parking,(818) 832-0643
722,-119.045206,36.082537,Walmart,#1877,No Gas,1250 W Henderson Ave,Porterville,CA,93257,Parking Available,(559) 783-8195
723,-117.03878,32.95898,Walmart Supercenter,#1700,No Gas,13425 Community Rd,Poway,CA,92064,No Parking,(858) 486-1882
724,-121.290875,38.59526,Walmart Supercenter,#2457,No Gas,10655 Folsom Blvd,Rancho Cordova,CA,95670,No Parking,(916) 361-0296
725,-117.531325,34.104178,Walmart,#1922,No Gas,12549 Foothill Blvd.; I-15 Exit 112,Rancho Cucamonga,CA,91739,No Parking,(909) 899-1441
726,-117.600935,33.64079,Walmart Neighborhood Market,#5600,No Gas,30491 Avenida De Las Flores; Hwy 214 Exit 19,Rancho Santa Margarita,CA,92688,Parking Available,(949) 207-5070
727,-122.23092,40.162207,Walmart Supercenter,#1608,No Gas,608 Luther Rd; I-5 Exit 647,Red Bluff,CA,96080,Parking Available,(530) 529-5540
728,-122.344445,40.583952,Walmart Supercenter,#2537,No Gas,1515 Dana Dr; I-5 Exit 678,Redding,CA,96003,No Parking,(530) 221-2800
729,-117.222933,34.06416,Walmart,#1693,No Gas,2050 W Redlands Blvd; I-10 Exit 77 B/C,Redlands,CA,92374,No Parking,(909) 798-9114
730,-117.372219,34.076401,Walmart Supercenter,#1862,No Gas,1366 S Riverside Ave; I-10 Exit 67,Rialto,CA,92376,No Parking,(909) 820-9912
731,-117.366289,34.121638,Walmart Neighborhood Market,#3131,No Gas,300 W Baseline Rd,Rialto,CA,92376,No Parking,(909) 546-3019
732,-122.328368,37.978975,Walmart,#3455,No Gas,1400 Hilltop Mall Rd; I-80 Exit 19,Richmond,CA,94806,No Parking,(510) 669-1342
733,-117.66868,35.606829,Walmart Supercenter,#1600,No Gas,201 E Bowman Rd,Ridgecrest,CA,93555,Parking Available,(760) 371-4974
734,-117.455214,33.936539,Walmart Supercenter,#2028,No Gas,5200 Van Buren Blvd,Riverside,CA,92503,No Parking,(951) 689-4595
735,-117.286597,33.93956,Walmart Supercenter,#1899,No Gas,6250 Valley Springs Pkwy: I-215 Exit 58,Riverside,CA,92507,No Parking,(951) 653-4849
736,-117.288577,33.936278,Sam's Club,#6378,Gas,6363 Valley Springs Pkwy; I-215 Exit 29,Riverside,CA,92507,Parking Available,(951) 653-4840
737,-121.203643,38.80177,Walmart Supercenter,#3587,No Gas,5454 Crossings Dr; I-80 Exit 103,Rocklin,CA,95661,No Parking,(916) 783-8281
738,-121.240115,38.783624,Walmart Neighborhood Market,#3090,No Gas,5609 Pacific St; I-80 Exit 106,Rocklin,CA,95677,No Parking,(916) 824-0104
739,-122.715191,38.38367444,Walmart,#1755,No Gas,4625 Redwood Dr,Rohnert Park,CA,94928,No Parking,(707) 586-3717
740,-122.693305,38.361288,Walmart Neighborhood Market,#2468,No Gas,901 Golf CourSE Dr,Rohnert Park,CA,94928,No Parking,(707) 540-9303
741,-121.256172,38.747284,Walmart Supercenter,#4202,No Gas,1400 Lead Hill Blvd; I-80 Exit 103,Roseville,CA,95661,No Parking,(916) 724-0012
742,-121.290405,38.787001,Walmart Supercenter,#1988,No Gas,900 Pleasant Grove Blvd,Roseville,CA,95678,No Parking,(916) 786-6768
743,-121.288873,38.786282,Sam's Club,#6621,Gas,904 Pleasant Grove Blvd,Roseville,CA,95678,Parking Available,(916) 781-8160
744,-118.0839,34.050379,Walmart Supercenter,#5154,No Gas,1827 Walnut Grove Blvd; I-10 Exit 252,Rosmead,CA,91770,No Parking,(626) 307-1010
745,-121.398873,38.617419,Walmart Neighborhood Market,#5982,No Gas,2700 Marconi Ave,Sacramento,CA,95821,No Parking,(916) 576-6657
746,-121.504904,38.635546,Walmart,#2598,No Gas,3661 Truxel Rd; I-5 Exit 522,Sacramento,CA,95833,No Parking,(916) 928-9668
747,-121.540726,38.506756,Walmart Neighborhood Market,#6530,No Gas,4420 Florin Rd: Hwy 99 Exit 293,Sacramento,CA,95823,Parking Available,(916) 533-0942
748,-121.330824,38.703544,Walmart Supercenter,#5192,No Gas,5821 Antelope N Rd,Sacramento,CA,95843,No Parking,(916) 729-6162
749,-121.433464,38.498509,Walmart Supercenter,#2735,No Gas,6051 Florin Rd,Sacramento,CA,95827,Parking Available,(916) 427-9719
750,-121.40709,38.457764,Sam's Club,#6622,Gas/Diesel,8250 Power Inn Rd,Sacramento,CA,95828,Parking Available,(916) 688-2126
751,-121.492826,38.459559,Walmart Supercenter,#2464,No Gas,8270 Delta Shores Blvd,Sacramento,CA,95832,Parking Available,(916) 665-1011
752,-121.369899,38.482687,Walmart Supercenter,#3081,No Gas,8915 Gerber Rd,Sacramento,CA,95829,No Parking,(916) 897-5020
753,-121.668041,36.705571,Walmart Supercenter,#5751,No Gas,1375 N Davis Rd,Salinas,CA,93907,No Parking,(831) 998-9080
754,-121.650778,36.7182,Walmart Supercenter,#2458,No Gas,1800 N Main St,Salinas,CA,93907,No Parking,(831) 751-0231
755,-117.263311,34.065899,Sam's Club,#6624,Gas,1055 E Harriman Pl,San Bernardino,CA,92408,Parking Available,(909) 796-1505
756,-117.335581,34.163499,Walmart,#3276,No Gas,4001 Hallmark Pkwy,San Bernardino,CA,92407,No Parking,(909) 880-4038
757,-117.605794,33.455188,Walmart,#2527,No Gas,951 Avenida Pico,San Clemente,CA,92673,No Parking,(949) 498-6669
758,-117.144594,32.706198,Walmart Neighborhood Market,#5638,No Gas,2121 Imperial Ave; I-5 Exit 14,San Diego,CA,92102,No Parking,(619) 849-5729
759,-117.115323,32.805372,Walmart,#2177,No Gas,3382 Murphy Canyon Rd; I-15 Exit 8,San Diego,CA,92123,No Parking,(858) 571-6094
760,-117.05239,32.741777,Walmart Supercenter,#2479,No Gas,3412 College AvE,San Diego,CA,92115,No Parking,(619) 858-0071
761,-117.164955,32.830221,Walmart,#5338,No Gas,4840 Shawline St,San Diego,CA,92111,No Parking,(858) 268-2885
762,-117.089283,32.586185,Walmart,#5938,No Gas,575 Saturn Blvd: I-5 Exit 5,San Diego,CA,92154,No Parking,(619) 205-6140
763,-117.056331,32.739014,Sam's Club,#6235,No Gas,6336 College Grove Way,San Diego,CA,92115,Parking Available,(818) 837-4791
764,-117.034642,32.581102,Walmart,#2150,No Gas,710 Dennery Rd; I-805 Exit 3,San Diego,CA,92154,No Parking,(619) 428-4000
765,-116.956449,33.767929,Walmart Supercenter,#5425,No Gas,1861 S San Jacinto Ave,San Jacinto,CA,92583,Parking Available,(951) 487-1492
766,-121.872455,37.31504,Walmart Neighborhood Market,#4174,No Gas,1450 Monterey Rd; I-280 Exit 2,San Jose,CA,95110,No Parking,(408) 454-4508
767,-121.772553,37.313406,Walmart Neighborhood Market,#3023,No Gas,4055 Evergreen Village Square,San Jose,CA,95135,No Parking,(408) 826-0338
768,-121.973143,37.322612,Walmart Neighborhood Market,#2486,No Gas,4080 Stevens Creek Blvd; I-280 Exit 9,San Jose,CA,95129,No Parking,(408) 556-4505
769,-121.879593,37.255593,Walmart Supercenter,#5884,No Gas,5095 Almaden Expy,San Jose,CA,95118,No Parking,(408) 600-3072
770,-121.859714,37.330355,Walmart Supercenter,#5435,No Gas,777 Story Rd,San Jose,CA,95122,No Parking,(408) 885-1142
771,-122.13035,37.688639,Walmart,#5434,No Gas,15555 Hesperian Blvd; I-238 Exit 16,San Leandro,CA,94579,No Parking,(510) 351-0108
772,-122.177889,37.715743,Walmart,#2648,No Gas,1919 Davis St; I-880 Exit 15,San Leandro,CA,94577,No Parking,(510) 569-0200
773,-117.122597,33.134891,Walmart,#3494,No Gas,732 Center Dr CA-78 Exit 15 Nordahl,San Marcos,CA,92069,No Parking,(760) 233-8009
774,-121.929542,37.729652,Walmart Neighborhood Market,#5610,No Gas,9100 Alcosta Blvd: I-680 Exit 31,San Ramon,CA,94583,No Parking,(925) 364-9207
775,-119.576351,36.70575,Walmart Supercenter,#4238,No Gas,2761 Jensen Ave,Sanger,CA,93657,Parking Available,(559) 875-4268
776,-117.916119,33.73726,Walmart Supercenter,#2517,No Gas,3600 W Mcfadden Ave,Santa Ana,CA,92704,No Parking,(714) 775-1804
777,-121.985579,37.389119,Walmart Neighborhood Market,#3123,No Gas,3255 Mission College Blvd,Santa Clara,CA,95054,No Parking,(408) 961-3599
778,-118.504472,34.41537,Sam's Club,#4824,Gas,26468 Carl Boyer Dr,Santa Clarita,CA,91350,Parking Available,(661) 222-7408
779,-118.506491,34.414416,Walmart Supercenter,#3523,No Gas,26471 Carl Boyer Dr,Santa Clarita,CA,91350,Parking Available,(661) 259-0863
780,-118.577048,34.444175,Walmart Supercenter,#5162,No Gas,27931 Kelly Johnson Pkwy,Santa Clarita,CA,91355,No Parking,(661) 294-5211
781,-118.04872,33.940575,Walmart Supercenter,#2948,No Gas,13310 Telegraph Rd,Santa Fe Springs,CA,90670,No Parking,(562) 946-6343
782,-120.419884,34.919944,Walmart Supercenter,#2507,No Gas,2220 S Bradley,Santa Maria,CA,93455,No Parking,(805) 349-7885
783,-120.419695,34.918868,Walmart Neighborhood Market,#5658,No Gas,2240 S Bradley Rd,Santa Maria,CA,93454,Parking Available,(805) 348-4951
784,-120.453785,34.948556,Walmart Neighborhood Market,#5659,No Gas,500 S Blosser Rd,Santa Maria,CA,93458,Parking Available,(805) 863-9146
785,-116.989393,32.842322,Walmart,#1917,No Gas,170 Town Center Pkwy,Santee,CA,92071,No Parking,(619) 449-7900
786,-119.633349,36.577272,Walmart Supercenter,#1882,No Gas,3400 Floral Ave,Selma,CA,93662,Parking Available,(559) 891-7190
787,-118.70895,34.275698,Walmart Neighborhood Market,#3147,No Gas,2204 Tapo St,Simi Valley,CA,93063,Parking Available,(805) 426-6802
788,-118.791173,34.281876,Walmart,#2621,No Gas,255 Cochran St,Simi Valley,CA,93065,No Parking,(805) 581-1666
789,-120.365976,37.972318,Walmart Supercenter,#2030,No Gas,1101 Sanguinetti Rd,Sonora,CA,95370,Parking Available,(209) 533-2617
790,-118.186908,33.952762,Walmart Supercenter,#3180,No Gas,4651 Firestone Blvd,South Gate,CA,90280,No Parking,(323) 282-4800
791,-118.162873,33.949903,Sam's Club,#6626,No Gas,5871 Firestone Blvd; I-710 Exit 18,South Gate,CA,90280,Parking Available,(562) 806-4725
792,-117.991891,33.774774,Walmart Neighborhood Market,#4134,No Gas,12840 Beach Blvd,Stanton,CA,90680,No Parking,(714) 230-0126
793,-118.570167,34.38343,Walmart,#2297,No Gas,25450 The Old Rd; I-5 Exit 169,Stevenson Ranch,CA,91381,No Parking,(661) 253-1911
794,-121.375781,38.050891,Walmart Supercenter,#3352,No Gas,10355 Trinity Pkwy: I-5 Exit 481,Stockton,CA,95219,No Parking,(209) 235-0558
795,-121.292148,38.003558,Walmart Neighborhood Market,#3022,No Gas,1189 E March Lane,Stockton,CA,95210,No Parking,(209) 235-0499
796,-121.273533,38.022432,Walmart Supercenter,#1554,No Gas,3223 E Hammer Lane,Stockton,CA,95212,No Parking,(209) 473-2796
797,-121.988898,38.242078,Walmart Supercenter,#3708,No Gas,350 Walters Rd,Suisun City,CA,94585,No Parking,(707) 639-4980
798,-120.636676,40.408566,Walmart,#1616,No Gas,2900 Main St,Susanville,CA,96130,Parking Available,(530) 251-2000
799,-117.09519,33.480759,Walmart Supercenter,#2708,No Gas,32225 Hwy 79 S,Temecula,CA,92592,No Parking,(951) 506-7613
800,-118.909985,34.186532,Walmart Neighborhood Market,#3179,No Gas,512 N Ventu Park Rd,Thousand Oaks,CA,91320,No Parking,(805) 262-3406
801,-118.35364,33.855544,Walmart Neighborhood Market,#2226,No Gas,19340 Hawthorne Blvd,Torrance,CA,90503,No Parking,(310) 750-1983
802,-118.301358,33.856663,Walmart,#5072,No Gas,19503 S Normandie Ave,Torrance,CA,90501,No Parking,(310) 782-6022
803,-118.352685,33.827757,Walmart,#5874,No Gas,22015 Hawthorne Blvd,Torrance,CA,90503,No Parking,(310) 750-0179
804,-118.332223,33.804522,Sam's Club,#6628,No Gas,2601 Skypark Dr,Torrance,CA,90505,Parking Available,(310) 534-0134
805,-121.472269,37.752389,Walmart Supercenter,#2025,No Gas,3010 W Grant Line Rd; I-205 Exit 8,Tracy,CA,95304,No Parking,(209) 836-5786
806,-119.329032,36.227843,Walmart,#2536,No Gas,1110 E Prosperity Ave,Tulare,CA,93274,Parking Available,(559) 684-1300
807,-120.873017,37.508584,Walmart,#1963,No Gas,2111 Fulkerth Rd,Turlock,CA,95380,No Parking,(209) 634-8543
808,-120.847441,37.515708,Walmart Neighborhood Market,#3047,No Gas,2480 Geer Rd,Turlock,CA,95380,No Parking,(209) 226-7000
809,-123.197699,39.133852,Walmart,#2052,No Gas,1155 Airport Park Blvd,Ukiah,CA,95482,No Parking,(707) 468-0258
810,-122.067478,37.604004,Walmart,#2031,No Gas,30600 Dyer St; I-880 Exit 27,Union City,CA,94587,No Parking,(510) 475-5915
811,-117.629703,34.107467,Walmart Neighborhood Market,#5691,No Gas,1445 E Foothill Blvd,Upland,CA,91786,No Parking,(909) 942-4931
812,-117.679168,34.105789,Walmart,#1992,No Gas,1540 W Foothill Blvd,Upland,CA,91786,No Parking,(909) 920-4021
813,-121.958406,38.363832,Sam's Club,#6433,Gas/Diesel,1500 Helen Power Dr,Vacaville,CA,95687,Parking Available,(707) 449-0290
814,-121.959615,38.362694,Walmart Supercenter,#1704,No Gas,1501 Helen Power Dr; I-80 Exit 55,Vacaville,CA,95687,No Parking,(707) 451-0166
815,-121.95113,38.350952,Walmart Neighborhood Market,#5007,No Gas,2050 Nut Tree Rd; I-80 Exit 54,Vacaville,CA,95687,No Parking,(707) 359-3258
816,-121.995369,38.344227,Walmart Neighborhood Market,#5608,No Gas,941 Alamao Dr; I-80 Exit 53,Vacaville,CA,95687,No Parking,(707) 359-3180
817,-122.254585,38.12674,Walmart Neighborhood Market,#5609,No Gas,501 Sereno Dr,Vallejo,CA,94589,No Parking,(707) 653-1058
818,-119.21161,34.258337,Walmart,#3650,No Gas,1739 S Victoria Ave,Ventura,CA,93003,No Parking,(805) 665-5560
819,-117.352133,34.465932,Walmart Supercenter,#1588,No Gas,11896 Amargosa Rd: I-15 Exit 147,Victorville,CA,92395,No Parking,(760) 951-5005
820,-117.396775,34.507544,Walmart Supercenter,#4932,No Gas,12234 Palmdale Rd: I-15 Exit 150,Victorville,CA,92392,No Parking,(760) 493-3047
821,-119.33065,36.340221,Walmart Neighborhood Market,#5635,No Gas,1320 N Demaree St,Visalia,CA,93291,Parking Available,(559) 429-3264
822,-119.273076,36.324777,Walmart,#1826,No Gas,1819 E Noble Ave,Visalia,CA,93292,Parking Available,(559) 636-2302
823,-119.311413,36.296031,Walmart Supercenter,#5956,No Gas,3750 S Mooney Blvd,Visalia,CA,93277,Parking Available,(559) 802-4429
824,-117.216559,33.17181,Walmart Supercenter,#2094,No Gas,1800 University Dr; Hwy 78 Exit 8,Vista,CA,92083,No Parking,(760) 945-7995
825,-119.355995,35.602719,Walmart Supercenter,#5859,No Gas,401 N Central Ave,Wasco,CA,93280,Parking Available,(661) 772-8061
826,-117.887675,34.073286,Walmart Supercenter,#5954,No Gas,2753 E Eastland Center Dr; I-10 Exit 37,West Covina,CA,91791,No Parking,(626) 332-4608
827,-118.624459,34.188089,Walmart,#5152,No Gas,6433 Fallbrook Ave,West Hills,CA,91307,No Parking,(818) 719-8602
828,-121.550407,38.588138,Walmart Supercenter,#3652,No Gas,755 Riverpoint Court; I-80 Exit 1A,West Sacramento,CA,95605,No Parking,(916) 373-2200
829,-117.992514,33.766691,Walmart,#2495,No Gas,13331 Beach Blvd,Westminster,CA,92683,No Parking,(714) 799-0020
830,-122.217897,39.524464,Walmart Supercenter,#2053,No Gas,470 N Airport Ave; I-5 Exit 603,Willows,CA,95988,Parking Available,(530) 934-2054
831,-122.789971,38.527851,Walmart,#2553,No Gas,6650 Hembree Lane,Windsor,CA,95492,No Parking,(707) 836-7200
832,-121.764208,38.661301,Walmart Neighborhood Market,#5606,No Gas,1250 E Gibson Rd,Woodland,CA,95776,Parking Available,(530) 665-4306
833,-121.740311,38.676248,Walmart,#2190,Gas,1720 E Main St,Woodland,CA,95776,No Parking,(530) 668-1060
834,-121.788547,38.681338,Walmart Neighborhood Market,#4127,No Gas,215 California St; I-5 Exit 538,Woodland,CA,95695,No Parking,(530) 665-4638
835,-122.645351,41.698819,Walmart Supercenter,#1630,No Gas,1906 Fort Jones Rd; I-5 Exit 773,Yreka,CA,96097,Parking Available,(530) 842-7330
836,-121.653837,39.143794,Walmart Supercenter,#1903,No Gas,1150 Harter Rd,Yuba City,CA,95993,Parking Available,(530) 751-0130
837,-121.64521,39.139628,Sam's Club,#6405,Gas,900 N Walton Ave,Yuba City,CA,95993,Parking Available,(530) 674-5954
838,-116.385519,34.133765,Walmart Supercenter,#1915,No Gas,58501 29 Palms Hwy,Yucca Valley,CA,92284,Parking Available,(760) 365-7750
839,-105.9042121,37.4822274,Walmart Supercenter,#0869,Gas,3333 Clark St,Alamosa,CO,81101,Parking Available,(719) 589-9071
840,-105.078378,39.789865,Sam's Club,#6630,No Gas,7370 W 52nd Ave; I-70 Exit 269,Arvada,CO,80002,Parking Available,(303) 420-8401
841,-105.10293,39.800951,Walmart Supercenter,#4734,No Gas,9400 Ralston Rd,Arvada,CO,80002,Parking Available,(720) 624-0346
842,-104.867576,39.739162,Walmart Neighborhood Market,#6178,No Gas,10400 E Colfax Ave,Aurora,CO,80012,No Parking,(303) 537-9808
843,-104.826279,39.702821,Walmart Supercenter,#1492,No Gas,14000 E Exposition Ave; I-225 Exit 7,Aurora,CO,80012,No Parking,(303) 368-1115
844,-104.810914,39.674724,Walmart Neighborhood Market,#4196,No Gas,15240 E Liff Ave,Aurora,CO,80014,No Parking,(303) 481-3904
845,-104.738058,39.638561,Walmart Neighborhood Market,#3740,Gas,21475 E Quincy Ave; E-470 Exit 13,Aurora,CO,80015,No Parking,(303) 248-4048
846,-104.774352,39.762508,Walmart Supercenter,#5334,Gas,3301 Tower Rd: I-70 Exit 286,Aurora,CO,80011,Parking Available,(720) 374-0278
847,-104.813,39.6139,Walmart Supercenter,#1689,No Gas,5650 S Chambers Rd,Aurora,CO,80015,No Parking,(303) 693-0302
848,-104.705,39.6063,Walmart Supercenter,#5137,No Gas,6101 S Aurora Pkwy; I-70 Exit 286,Aurora,CO,80016,No Parking,(303) 617-1261
849,-104.705933,39.603628,Sam's Club,#4816,Gas,6201 S Aurora Pkwy; I-70 Exit 286,Aurora,CO,80016,Parking Available,(303) 617-5601
850,-104.827821,39.700418,Sam's Club,#6631,Gas,880 S Abilene St; I-225 Exit 7,Aurora,CO,80012,Parking Available,(303) 695-1812
851,-106.500549,39.627308,Walmart Supercenter,#1199,No Gas,171 Yoder Ave; I-70 Exit 167,Avon,CO,81620,Parking Available,(970) 949-6442
852,-104.823576,39.970389,Walmart Supercenter,#1659,No Gas,60 W Bromley Lane,Brighton,CO,80601,No Parking,(303) 659-1560
853,-104.905925,39.930264,Walmart Supercenter,#4567,No Gas,7101 E 128th Ave,Brighton,CO,80602,No Parking,(303) 209-4339
854,-105.0466614,39.9146996,Murphy USA,#7491,Gas/Diesel,4620 W 121st Ave,Broomfield,CO,80020,Parking Available,(720) 887-5746
855,-105.046286,39.915789,Walmart Supercenter,#4288,Gas/Diesel,4651 W 121st Ave,Broomfield,CO,80020,No Parking,(303) 217-9374
856,-105.137,39.92679,Walmart Supercenter,#5341,No Gas,500 Summit Blvd,Broomfield,CO,80021,No Parking,(303) 466-3928
857,-105.192428,38.448704,Walmart Supercenter,#1019,No Gas,3105 Hwy 50 E,Canon City,CO,81212,No Parking,(719) 275-2375
858,-104.86183,39.405922,Walmart Supercenter,#0984,No Gas,133 Sam Walton Ln; I-25 Exit 184,Castle Rock,CO,80104,No Parking,(303) 688-8200
859,-104.874853,39.418681,Sam's Club,#4853,Gas/Diesel,5940 Promenade Pkwy; I-25 Exit 184/185,Castle Rock,CO,80108,Parking Available,(303) 379-8049
